teDelta,byt,pkt,td,sa,sp,da,dp,pr,TS
16,3296,71,21.15068067982793,102.195.42.85,50259,42.219.158.169,55634,TCP,2016-11-05 01:23:53
20,4493,2,0.7388739972375333,42.219.158.169,22,102.195.72.86,22924,TCP,2016-11-05 01:24:13
4,4446,6,12.869556348770855,42.219.158.169,22,102.195.202.33,8452,TCP,2016-11-05 01:24:17
4,3093,284,22.087878596037626,42.219.158.169,22,102.195.202.151,20666,UDP,2016-11-05 01:24:21
4,4539,26,19.79399727657437,42.219.158.169,22,216.203.147.28,42936,TCP,2016-11-05 01:24:25
4,4608,259,29.5601567029953,134.195.229.96,123,42.219.158.169,22,TCP,2016-11-05 01:24:29
12,4542,54,22.03013622388244,42.219.158.169,22,216.195.202.22,4224,TCP,2016-11-05 01:24:41
4,64,80,21.22673157602549,135.195.202.86,42796,42.219.158.169,22,TCP,2016-11-05 01:24:45
24,4496,50,0.6859695349121466,42.219.158.169,22,215.195.65.88,31312,TCP,2016-11-05 01:25:09
14,2643,9,0.6542678992263973,42.219.158.169,53857,102.195.5.143,15333,TCP,2016-11-05 01:25:23
23,54,59,20.17382038012147,42.219.158.169,25,216.195.202.59,17167,TCP,2016-11-05 01:25:46
17,35,110,15.444026380777359,42.219.158.169,445,199.195.119.55,45054,TCP,2016-11-05 01:26:03
7,4580,32,19.58036807924509,42.219.158.169,22,102.195.230.57,2768,TCP,2016-11-05 01:26:10
4,2539,20,20.91137032583356,42.219.158.169,123,135.195.202.71,55467,TCP,2016-11-05 01:26:14
14,37,237,22.78372286260128,42.219.158.169,22,102.195.82.122,123,TCP,2016-11-05 01:26:28
5,45,22,19.50094324350357,42.219.158.169,47806,102.9.202.69,54006,TCP,2016-11-05 01:26:33
20,63,15,21.168993260711428,42.219.158.169,22,102.195.146.117,12270,TCP,2016-11-05 01:26:53
3,139,2,21.387210745364424,102.195.202.83,5685,42.219.158.169,5025,TCP,2016-11-05 01:26:56
17,2878,458,21.59277629479766,42.219.158.169,25,102.8.202.33,53,TCP,2016-11-05 01:27:13
15,141,4,20.45720425620675,42.219.158.169,10306,102.8.202.142,29009,TCP,2016-11-05 01:27:28
12,4462,82,22.40097883343697,42.219.158.169,22,102.197.202.143,48773,TCP,2016-11-05 01:27:40
4,4504,37,0.7438410921022296,102.195.202.19,61374,42.219.158.169,55716,TCP,2016-11-05 01:27:44
5,3293,131,0.6434415425173938,102.195.202.36,40040,42.219.158.169,22,TCP,2016-11-05 01:27:49
24,4545,5,20.724107891321186,42.219.158.169,42889,102.195.7.14,123,TCP,2016-11-05 01:28:13
15,4538,8,21.20646765455604,42.219.158.169,17,135.195.101.36,123,TCP,2016-11-05 01:28:28
15,129,55,0.7171955059748143,42.219.158.169,22,102.195.202.61,123,TCP,2016-11-05 01:28:43
24,4474,36,21.18974805995822,42.219.158.169,22,102.96.84.143,52798,TCP,2016-11-05 01:29:07
16,4525,12,0.6967189384158701,42.219.158.169,48365,69.195.202.47,2868,TCP,2016-11-05 01:29:23
12,7402,88,0.6845395406708121,42.219.158.169,22,102.195.108.45,771,TCP,2016-11-05 01:29:35
19,57,16,21.139986846596006,102.195.202.120,40997,42.219.158.169,22,TCP,2016-11-05 01:29:54
19,4497,151,22.056128405034546,42.219.158.169,55693,102.195.202.50,45325,TCP,2016-11-05 01:30:13
25,55,2,19.753315273672346,42.219.158.169,41680,102.195.202.143,41611,TCP,2016-11-05 01:30:38
16,4535,5,20.790945701301094,42.219.158.169,22,102.195.202.7,65391,TCP,2016-11-05 01:30:54
5,2905,189,6.417077500373125,42.219.158.169,22,102.195.202.107,5100,TCP,2016-11-05 01:30:59
18,4505,222,20.0018170773983,42.219.158.169,22,102.8.202.26,18003,TCP,2016-11-05 01:31:17
18,4528,9,0.6763829657575116,42.219.158.169,22,135.195.202.59,48198,TCP,2016-11-05 01:31:35
20,62,100,0.6832416895776987,42.219.158.169,25,102.9.72.85,55680,TCP,2016-11-05 01:31:55
4,3524,36,0.7849379070103168,42.219.158.169,25,102.8.72.23,9376,TCP,2016-11-05 01:31:59
17,4573,50,0.690156068187207,42.219.158.169,37177,102.195.149.53,14846,TCP,2016-11-05 01:32:16
6,4493,683,0.650688624358736,102.195.162.65,123,42.219.158.169,60000,TCP,2016-11-05 01:32:22
16,4499,2,4.91351413540542,219.195.202.89,40376,42.219.158.169,51186,TCP,2016-11-05 01:32:38
6,3751,302,20.98240155726671,42.219.158.169,22,216.195.202.49,63970,TCP,2016-11-05 01:32:44
16,3006,6,0.6400637996848673,42.219.158.169,25,254.195.76.18,59289,TCP,2016-11-05 01:33:00
5,135,2,20.91486867517233,102.195.94.99,18014,42.219.158.169,10238,TCP,2016-11-05 01:33:05
5,4518,138,21.90711792558432,135.8.72.26,3664,42.219.158.169,22,TCP,2016-11-05 01:33:10
7,2970,31,20.42775970324874,42.219.158.169,25,215.195.127.85,33794,TCP,2016-11-05 01:33:17
11,4563,24,20.632258303463463,229.203.13.100,34406,42.219.158.169,22,TCP,2016-11-05 01:33:28
17,2465,50,20.76668308675289,42.219.158.169,54897,102.195.202.43,17793,TCP,2016-11-05 01:33:45
4,4571,37,19.48122158646584,42.219.158.169,22,102.9.202.56,38543,TCP,2016-11-05 01:33:49
4,66,23,19.79062063246965,92.224.202.161,45840,42.219.158.169,55024,TCP,2016-11-05 01:33:53
16,4488,17,0.6778441469650716,42.219.158.169,10262,102.195.202.9,6914,TCP,2016-11-05 01:34:09
7,4015,2,19.274499837309122,42.219.158.169,10245,102.195.226.30,123,TCP,2016-11-05 01:34:16
4,4524,11,17.272758409380913,102.51.147.87,27098,42.219.158.169,22,UDP,2016-11-05 01:34:20
23,4542,249,21.213434603065245,42.219.158.169,1688,102.195.202.31,50432,TCP,2016-11-05 01:34:43
5,4536,1498,19.965604361146692,42.219.158.169,56338,102.195.202.143,5326,TCP,2016-11-05 01:34:48
11,69,35,21.061090752482414,102.195.5.100,19998,42.219.158.169,52899,TCP,2016-11-05 01:34:59
26,4515,18,20.507030379027128,102.195.202.81,49799,42.219.158.169,22,TCP,2016-11-05 01:35:25
17,4558,3,20.407271303236485,102.148.202.2,23239,42.219.158.169,60895,TCP,2016-11-05 01:35:42
19,4536,38,0.7146559234242886,102.81.202.93,59869,42.219.158.169,35653,TCP,2016-11-05 01:36:01
5,4503,122,21.119844630360607,42.219.158.169,22,102.203.202.35,62027,TCP,2016-11-05 01:36:06
12,56,29,6.8431404791772374,42.219.158.169,22,102.195.65.43,37264,TCP,2016-11-05 01:36:18
19,4478,36,21.2236335016787,135.195.202.26,62802,42.219.158.169,45423,TCP,2016-11-05 01:36:37
5,3062,4,326.1306921243668,42.219.158.169,22,102.195.202.61,53,TCP,2016-11-05 01:36:42
170,4543,149,20.20320948958397,42.219.158.169,22,102.195.202.129,54798,TCP,2016-11-05 01:39:32
22,4453,24,20.45432525128126,42.219.158.169,22,102.203.202.73,57783,TCP,2016-11-05 01:39:54
22,3175,54,20.366053797304627,102.195.202.76,57979,42.219.158.169,37556,TCP,2016-11-05 01:40:16
16,4493,60,21.64050638303161,42.219.158.169,1642,84.195.202.99,1281,TCP,2016-11-05 01:40:32
4,436,71,0.6733877492370084,42.219.158.169,22,102.195.202.27,1484,TCP,2016-11-05 01:40:36
5,4493,2,20.51268696784973,114.8.72.100,5129,42.219.158.169,22,TCP,2016-11-05 01:40:41
23,3340,9,21.186034698039293,42.219.158.169,22,102.195.106.111,44703,UDP,2016-11-05 01:41:04
16,38,4,19.981609951704737,42.219.158.169,5068,102.195.5.143,5682,TCP,2016-11-05 01:41:20
20,4613,174,17.58881202712655,216.195.5.51,57466,42.219.158.169,22,TCP,2016-11-05 01:41:40
20,4550,29,0.7456106354948133,102.195.202.143,44636,42.219.158.169,22,TCP,2016-11-05 01:42:00
5,43,9,21.602532997727394,42.219.158.169,22,102.125.202.26,58984,TCP,2016-11-05 01:42:05
4,4540,6,0.7374656817410141,102.195.202.79,15870,42.219.158.169,22,TCP,2016-11-05 01:42:09
15,4484,12,21.277704432606694,42.219.158.169,22,102.195.202.55,34759,TCP,2016-11-05 01:42:24
5,4467,12,20.49814184010029,42.219.158.169,22,235.195.202.143,53711,TCP,2016-11-05 01:42:29
20,4493,524,0.712772112339735,42.219.158.169,51897,102.189.128.41,56564,TCP,2016-11-05 01:42:49
18,4567,8,21.41232123970985,42.219.158.169,22,102.195.202.45,11185,TCP,2016-11-05 01:43:07
11,73,213,21.884606514126066,216.195.72.20,16104,42.219.158.169,22,TCP,2016-11-05 01:43:18
14,47,48,0.6646148302825168,42.219.158.169,46994,102.202.202.36,22980,TCP,2016-11-05 01:43:32
6,4507,1,0.761604140046984,42.219.158.169,54172,234.195.216.40,50207,TCP,2016-11-05 01:43:38
14,3408,72,20.112785205245014,42.219.158.169,22,216.106.202.68,36384,TCP,2016-11-05 01:43:52
5,4463,21,21.254577733576298,42.219.158.169,22,102.203.202.58,39537,TCP,2016-11-05 01:43:57
21,70,17,13.516258746385574,42.219.158.169,22,102.195.78.145,5024,TCP,2016-11-05 01:44:18
21,2880,186,20.547144424170252,42.219.158.169,25,34.195.202.125,53,TCP,2016-11-05 01:44:39
12,133,262,20.383711874485016,42.219.158.169,44708,102.195.202.143,771,TCP,2016-11-05 01:44:51
16,349,73,21.952081248164177,42.219.158.169,22,102.129.75.7,1104,TCP,2016-11-05 01:45:07
5,4580,17,20.51091818511486,102.195.5.36,46076,42.219.158.169,22,TCP,2016-11-05 01:45:12
15,4555,34,12.949584301561115,42.219.158.169,38052,102.195.72.27,7278,TCP,2016-11-05 01:45:27
5,2157,520,20.22451872378588,42.219.158.169,22,216.195.202.128,13918,UDP,2016-11-05 01:45:32
6,4478,43,19.50710964202881,61.8.5.71,53,42.219.158.169,22,TCP,2016-11-05 01:45:38
5,2592,2,0.6865087144542485,42.219.158.169,47239,102.195.202.41,44486,TCP,2016-11-05 01:45:43
14,3344,37,0.7667295362334698,102.9.202.143,64936,42.219.158.169,22,TCP,2016-11-05 01:45:57
15,137,23,0.7148074633441865,42.219.158.169,34657,192.195.202.87,57486,TCP,2016-11-05 01:46:12
46,4494,2,0.6581666503334418,102.97.202.143,57598,42.219.158.169,22,TCP,2016-11-05 01:46:58
3,4551,12,0.7570071474183351,102.203.202.27,33000,42.219.158.169,22,TCP,2016-11-05 01:47:01
4,101,5,20.769932616502047,77.210.100.106,59656,42.219.158.169,22,TCP,2016-11-05 01:47:05
4,4560,2,20.66516198962927,42.219.158.169,22,216.195.202.115,2154,TCP,2016-11-05 01:47:09
4,136,2,21.11380399391055,42.219.158.169,10305,102.195.202.116,123,TCP,2016-11-05 01:47:13
5,2986,8,0.7447220182511955,52.195.202.14,57632,42.219.158.169,23,TCP,2016-11-05 01:47:18
5,3496,4,21.73359465971589,42.219.158.169,54183,137.9.202.53,13085,TCP,2016-11-05 01:47:23
10,4506,25,21.982442647218704,42.219.158.169,22,102.195.202.32,15985,TCP,2016-11-05 01:47:33
42,4537,8,21.19480423629284,42.219.158.169,25,92.195.202.84,123,TCP,2016-11-05 01:48:15
3,139,68,4.8953188648447385,42.219.158.169,25,102.195.202.112,16325,TCP,2016-11-05 01:48:18
5,79,33,0.7657660364639014,102.195.108.107,22971,42.219.158.169,22,TCP,2016-11-05 01:48:23
13,4516,39,21.748488675802946,42.219.158.169,22,215.198.116.45,5201,TCP,2016-11-05 01:48:36
4,35,111,21.43902336806059,42.219.158.169,22,102.199.72.49,53,TCP,2016-11-05 01:48:40
19,4504,86,21.52524882182479,42.219.158.169,1665,102.195.202.174,123,TCP,2016-11-05 01:48:59
5,4596,77,20.23132610321045,42.219.158.169,37239,102.195.5.168,33917,TCP,2016-11-05 01:49:04
18,4611,35,21.168235983699557,42.219.158.169,22,237.195.72.68,44849,TCP,2016-11-05 01:49:22
16,50,2,22.198668222874407,42.219.158.169,22,102.195.202.160,15923,TCP,2016-11-05 01:49:38
15,4552,48,18.77856994047761,42.219.158.169,25,187.195.202.2,10976,TCP,2016-11-05 01:49:53
14,3203,60,0.7542946420144291,42.219.158.169,22,3.195.202.90,54101,TCP,2016-11-05 01:50:07
5,2937,20,14.754866436123848,42.219.158.169,1652,135.107.21.43,18731,TCP,2016-11-05 01:50:12
5,4456,19,0.7066425634548068,42.219.158.169,22,102.195.42.32,53,TCP,2016-11-05 01:50:17
18,134,28,8.946582857519386,42.219.158.169,47784,102.237.202.84,60967,TCP,2016-11-05 01:50:35
15,52,933,20.717861708253626,42.219.158.169,22,68.8.202.49,53,TCP,2016-11-05 01:50:50
14,4479,12,20.691228546202183,42.219.158.169,22,102.195.202.161,123,TCP,2016-11-05 01:51:04
17,4514,382,21.039993826299906,137.195.144.106,5100,42.219.158.169,22,TCP,2016-11-05 01:51:21
18,4548,660,19.861727591603998,42.219.158.169,22,248.195.218.72,49085,UDP,2016-11-05 01:51:39
14,4485,96,21.122230052948,42.219.158.169,22,102.195.202.39,63004,TCP,2016-11-05 01:51:53
4,3814,153,22.59146645665169,42.219.158.169,22,102.195.72.40,123,TCP,2016-11-05 01:51:57
2,2601,5,1.5295650120824575,102.195.202.95,36521,42.219.158.169,25,TCP,2016-11-05 01:51:59
15,4557,43,0.6838642879156396,42.219.158.169,22,102.203.202.76,40563,TCP,2016-11-05 01:52:14
6,63,134,0.738080631243065,42.219.158.169,22,102.79.170.67,62095,TCP,2016-11-05 01:52:20
19,4484,887,22.08832214400172,42.219.158.169,22,135.195.202.125,61583,TCP,2016-11-05 01:52:39
10,4491,64,0.6838787404121831,42.219.158.169,47232,219.195.111.109,55482,TCP,2016-11-05 01:52:49
5,4401,138,19.284468848258253,42.219.158.169,22,29.195.230.85,34698,TCP,2016-11-05 01:52:54
4,4556,1,20.416788652539253,42.219.158.169,10239,75.195.200.10,17218,TCP,2016-11-05 01:52:58
58,95,117,19.24980043619871,42.219.158.169,22,137.195.202.58,53,TCP,2016-11-05 01:53:56
17,82,13,0.741205413127318,42.219.158.169,25,137.195.202.108,28122,TCP,2016-11-05 01:54:13
22,3852,50,0.6793402339098975,102.203.155.96,53,42.219.158.169,22,TCP,2016-11-05 01:54:35
16,9483180,7,20.59401581436396,42.219.158.169,22,102.195.101.133,61820,TCP,2016-11-05 01:54:51
14,34,3,21.683407478034496,42.219.158.169,25,102.195.137.107,123,TCP,2016-11-05 01:55:05
4,3165,4,0.7308945287950337,42.219.158.169,22,102.195.202.143,123,TCP,2016-11-05 01:55:09
5,4509,21,19.946539912372828,42.219.158.169,25,137.195.202.34,19038,TCP,2016-11-05 01:55:14
17,4514,2,19.88672449439764,42.219.158.169,22,102.195.5.53,48199,TCP,2016-11-05 01:55:31
16,3235,51,13.1742210611701,42.219.158.169,22,102.9.202.38,53,TCP,2016-11-05 01:55:47
3,44,46,0.7139237481169403,42.219.158.169,37131,220.8.145.39,771,TCP,2016-11-05 01:55:50
6,3661,57,10.204173859208822,102.195.202.70,17529,42.219.158.169,25,TCP,2016-11-05 01:55:56
4,4493,751,15.620736971497536,42.219.158.169,50113,102.170.5.47,53,TCP,2016-11-05 01:56:00
4,68,31,7.6782642155885705,102.195.121.108,5102,42.219.158.169,22,TCP,2016-11-05 01:56:04
15,4525,93,24.399990007281303,42.219.158.169,55668,102.195.138.57,123,TCP,2016-11-05 01:56:19
6,3012,23,0.7171005082782358,42.219.158.169,22,102.37.202.53,50706,TCP,2016-11-05 01:56:25
25,4554,68,0.6921140011399984,42.219.158.169,22,156.185.202.68,123,TCP,2016-11-05 01:56:50
18,4577,46,0.7562290790956467,42.219.158.169,22,102.8.202.143,16103,TCP,2016-11-05 01:57:08
17,4544,8,4.563019964843988,42.219.158.169,22,135.195.204.28,1257,UDP,2016-11-05 01:57:25
4,4482,77,11.09262342005968,102.195.218.91,55279,42.219.158.169,5054,TCP,2016-11-05 01:57:29
5,71,6,5.246934413909912,42.219.158.169,22,135.195.202.153,53,TCP,2016-11-05 01:57:34
4,4472,8,20.845990274101496,102.203.5.45,39757,42.219.158.169,55520,TCP,2016-11-05 01:57:38
4,3455,22,0.7015109552303329,42.219.158.169,22,227.9.202.39,56227,TCP,2016-11-05 01:57:42
3,2319,1345,20.08300663903356,102.165.192.59,40058,42.219.158.169,44770,TCP,2016-11-05 01:57:45
3,4515,80,0.7552198553457856,42.219.158.169,22,102.195.202.31,53734,TCP,2016-11-05 01:57:48
15,34,277,20.334294140338894,42.219.158.169,22,102.195.202.110,123,TCP,2016-11-05 01:58:03
16,4593,92,21.35159303247929,42.219.158.169,40228,215.195.88.107,58497,TCP,2016-11-05 01:58:19
21,2892,1057,20.455718100070953,42.219.158.169,22,216.83.134.101,7581,TCP,2016-11-05 01:58:40
4,4469,110,0.6636451184749603,42.219.158.169,3393,102.195.202.27,2359,TCP,2016-11-05 01:58:44
5,4489,54,20.689658548682925,102.195.217.103,5188,42.219.158.169,22,UDP,2016-11-05 01:58:49
14,4518,33,8.85627892613411,42.219.158.169,38765,96.195.202.58,53,TCP,2016-11-05 01:59:03
6,4521,316,0.8187260690610856,42.219.158.169,22,102.195.202.108,9358,TCP,2016-11-05 01:59:09
87,4526,272,33.82471351325512,42.219.158.169,22,216.108.231.60,56066,TCP,2016-11-05 02:00:36
16,2473,19,0.7126052747480571,42.219.158.169,50833,102.195.202.45,123,TCP,2016-11-05 02:00:52
20,3665,5,8.585513854399322,42.219.158.169,39417,137.195.202.92,5032,TCP,2016-11-05 02:01:12
16,4533,5,0.7267078687436879,102.195.202.114,5045,42.219.158.169,5081,TCP,2016-11-05 02:01:28
23,4490,108,20.159866198897358,42.219.158.169,22,137.202.202.120,123,TCP,2016-11-05 02:01:51
7,2365,75,20.40234224125743,42.219.158.169,22,102.195.202.21,123,TCP,2016-11-05 02:01:58
20,4498,11,19.87885422259569,102.195.202.51,29634,42.219.158.169,22,TCP,2016-11-05 02:02:18
15,4510,19,22.034053780138493,137.131.202.90,61690,42.219.158.169,22,TCP,2016-11-05 02:02:33
21,4513,1,20.41981911286712,42.219.158.169,38742,102.223.22.82,40944,TCP,2016-11-05 02:02:54
15,4554,44,26.27005313336849,42.219.158.169,25,102.195.94.143,31718,TCP,2016-11-05 02:03:09
20,2269,53,20.716114562004805,42.219.158.169,22,102.195.116.142,2091,TCP,2016-11-05 02:03:29
4,51,123,0.7484458603430539,42.219.158.169,22,102.8.129.128,21803,TCP,2016-11-05 02:03:33
4,4539,8,292.79293477535253,42.219.158.169,22,227.9.202.6,33581,TCP,2016-11-05 02:03:37
27,101,110,20.37625540047884,42.219.158.169,10316,102.203.72.17,20730,TCP,2016-11-05 02:04:04
21,4506,16,21.37242896854877,42.219.158.169,22,102.203.202.57,53,TCP,2016-11-05 02:04:25
21,45,2,20.595616914331913,102.195.72.50,0,42.219.158.169,22,TCP,2016-11-05 02:04:46
21,4494,184,0.6799420409370214,42.219.158.169,22,102.195.202.143,56996,TCP,2016-11-05 02:05:07
5,4600,31,0.7068233464378864,42.219.158.169,22,102.195.230.144,123,TCP,2016-11-05 02:05:12
22,4493,20,20.858512390404943,42.219.158.169,22,102.195.202.143,15698,TCP,2016-11-05 02:05:34
5,2740,20,20.931071698665622,42.219.158.169,22,102.195.42.143,18757,TCP,2016-11-05 02:05:39
21,2374,31,19.884550027549267,42.219.158.169,23,135.8.202.69,61700,TCP,2016-11-05 02:06:00
21,4491,2,0.7173191551119089,102.195.202.82,61170,42.219.158.169,37191,TCP,2016-11-05 02:06:21
20,56,5,20.620562430471185,42.219.158.169,22,102.195.202.123,59092,TCP,2016-11-05 02:06:41
21,4526,9,0.6571723016677424,42.219.158.169,445,102.195.202.61,123,TCP,2016-11-05 02:07:02
6,4525,1,21.146671168506145,42.219.158.169,48716,102.195.226.3,54578,TCP,2016-11-05 02:07:08
50,67,1,18.789465263485912,42.219.158.169,25,102.195.202.9,53243,TCP,2016-11-05 02:07:58
16,4475,139,19.497205540537838,42.219.158.169,23,215.195.202.130,38099,UDP,2016-11-05 02:08:14
20,4574,20,20.83183460310101,64.195.202.18,59802,42.219.158.169,47010,TCP,2016-11-05 02:08:34
11,58,153,0.6622390004340559,42.219.158.169,36469,216.195.72.74,52177,TCP,2016-11-05 02:08:45
10,68,277,19.874495822936296,42.219.158.169,22,102.195.202.114,62412,TCP,2016-11-05 02:08:55
20,67,144,19.94596248865128,102.195.202.135,37939,42.219.158.169,22,TCP,2016-11-05 02:09:15
4,4476,21,16.191063925623894,42.219.158.169,22,102.195.122.106,62486,TCP,2016-11-05 02:09:19
17,4455,21,0.8056907623540609,42.219.158.169,22,102.195.202.106,123,TCP,2016-11-05 02:09:36
23,2798,348,8.281210877001286,42.219.158.169,22,102.195.202.143,123,TCP,2016-11-05 02:09:59
25,3334619,326,20.810307651758198,102.9.204.18,51008,42.219.158.169,22,TCP,2016-11-05 02:10:24
4,81779843,23,21.197130158543587,42.219.158.169,47544,102.195.202.65,21953,TCP,2016-11-05 02:10:28
18,137,23,20.71069191768765,42.219.158.169,23,102.195.160.52,51410,TCP,2016-11-05 02:10:46
17,161,21,20.51577828079462,42.219.158.169,3325,102.47.202.37,55152,TCP,2016-11-05 02:11:03
16,4452,45,21.22572818398476,42.219.158.169,22,102.195.202.65,62970,TCP,2016-11-05 02:11:19
14,4523,34,19.989412609487765,102.49.202.81,52371,42.219.158.169,22,TCP,2016-11-05 02:11:33
15,4522,17,0.7143801427446306,42.219.158.169,22,102.195.202.10,45911,TCP,2016-11-05 02:11:48
16,88,598,21.282379265874624,42.219.158.169,43558,102.195.202.97,61404,TCP,2016-11-05 02:12:04
4,47,20,18.980848096311085,42.219.158.169,23,216.8.202.143,123,TCP,2016-11-05 02:12:08
34,4563,70,0.6475634621456265,42.219.158.169,22,102.72.202.67,24246,TCP,2016-11-05 02:12:42
60,4552,61,0.7094731398392469,42.219.158.169,22,111.104.202.71,3437,TCP,2016-11-05 02:13:42
5,2812,6,20.874494992196556,42.219.158.169,10227,102.43.202.54,123,TCP,2016-11-05 02:13:47
9,4506,59,19.31549692153931,42.219.158.169,48339,120.195.202.128,58558,TCP,2016-11-05 02:13:56
15,4485,542,21.059931848198172,102.8.202.16,61681,42.219.158.169,22,TCP,2016-11-05 02:14:11
20,4545,4,0.7206765292212367,102.84.202.147,63946,42.219.158.169,25,TCP,2016-11-05 02:14:31
18,2491,112,19.662332497537136,42.219.158.169,22,102.177.21.110,53,TCP,2016-11-05 02:14:49
2,52,7,21.43494353815913,42.219.158.169,47781,102.89.202.20,55936,TCP,2016-11-05 02:14:51
20,4535,13,21.4315614849329,42.219.158.169,22,102.52.66.7,10940,TCP,2016-11-05 02:15:11
6,4529,82,0.6801143721677363,42.219.158.169,38735,102.195.202.143,54448,UDP,2016-11-05 02:15:17
15,4486,21,20.71548980847001,42.219.158.169,4115,102.9.210.72,54017,TCP,2016-11-05 02:15:32
14,4564,15,21.036848422139887,42.219.158.169,22,135.38.72.86,4632,TCP,2016-11-05 02:15:46
5,4326,1,14.425786301493645,102.202.202.113,60845,42.219.158.169,22,TCP,2016-11-05 02:15:51
22,4468,60,0.6364643251290545,42.219.158.169,54880,102.195.137.143,9926,TCP,2016-11-05 02:16:13
5,4473,91,20.96430939808488,42.219.158.169,22,102.195.202.41,58931,TCP,2016-11-05 02:16:18
4,4479,2,20.148400213569406,42.219.158.169,22,102.8.202.48,19525,TCP,2016-11-05 02:16:22
6,4523,175,22.120039880275726,42.219.158.169,22,102.195.202.131,49628,TCP,2016-11-05 02:16:28
21,4500,113,0.7404483896680176,102.195.202.94,5437,42.219.158.169,51920,TCP,2016-11-05 02:16:49
5,98,166,18.818202573806047,42.219.158.169,25,102.195.202.123,54597,TCP,2016-11-05 02:16:54
17,4481,17,18.63389216735959,137.195.138.78,44221,42.219.158.169,25,TCP,2016-11-05 02:17:11
50,4523,204,20.96745885908604,102.195.5.44,123,42.219.158.169,25,TCP,2016-11-05 02:18:01
6,65,74,0.7896019220352173,42.219.158.169,22,102.203.173.143,123,TCP,2016-11-05 02:18:07
19,4575,43,20.851718533784148,102.195.5.90,61377,42.219.158.169,25,TCP,2016-11-05 02:18:26
15,4488,410,21.58537255972624,42.219.158.169,22,102.195.72.34,53,TCP,2016-11-05 02:18:41
24,4403,7,21.25016524270177,102.195.187.64,51554,42.219.158.169,47482,TCP,2016-11-05 02:19:05
13,139,97,20.835514158010486,42.219.158.169,22,102.195.202.65,12210,TCP,2016-11-05 02:19:18
22,4499,4,2.935480210930109,102.195.202.55,21967,42.219.158.169,22,TCP,2016-11-05 02:19:40
4,4456,139,19.565050799399614,102.195.202.80,41241,42.219.158.169,48593,TCP,2016-11-05 02:19:44
18,3565,208,20.911862555891272,42.219.158.169,22,137.195.5.113,53,TCP,2016-11-05 02:20:02
4,4526,8,0.741586840711534,42.219.158.169,22,137.8.5.74,37399,TCP,2016-11-05 02:20:06
11,4412,56,20.230056311935183,42.219.158.169,58202,137.195.202.76,443,TCP,2016-11-05 02:20:17
21,2973,89,21.161128398031,102.195.202.128,43756,42.219.158.169,22,TCP,2016-11-05 02:20:38
10,3251,37,18.149129401892427,42.219.158.169,123,102.8.202.47,61851,TCP,2016-11-05 02:20:48
4,2585,26,21.31775627285242,42.219.158.169,5106,102.9.202.22,123,TCP,2016-11-05 02:20:52
3,4562,2,21.731829933822155,42.219.158.169,50098,102.109.202.67,4962,TCP,2016-11-05 02:20:55
4,76,111,0.710525129456073,42.219.158.169,22,102.195.5.1,26410,TCP,2016-11-05 02:20:59
15,144,759,19.98543555289507,42.219.158.169,22,102.195.202.18,53,TCP,2016-11-05 02:21:14
12,134,32,20.80424402654171,125.79.202.35,51593,42.219.158.169,22,TCP,2016-11-05 02:21:26
12,102,6,21.92509378865361,42.219.158.169,22,102.195.202.99,3542,TCP,2016-11-05 02:21:38
3,4508,1,21.609651401638985,42.219.158.169,51855,102.195.42.72,58030,TCP,2016-11-05 02:21:41
28,2929,108,0.7079631075030193,42.219.158.169,443,102.239.202.143,52878,TCP,2016-11-05 02:22:09
3,136,3,21.664311926811934,42.219.158.169,22,249.22.204.46,60188,TCP,2016-11-05 02:22:12
6,4994,120,21.038413010537624,42.219.158.169,22,102.195.202.98,64614,TCP,2016-11-05 02:22:18
14,4556,1253,20.032688286155466,42.219.158.169,22,102.195.202.14,9427,TCP,2016-11-05 02:22:32
18,4555,28,20.15202702954411,102.8.72.45,1990,42.219.158.169,22,TCP,2016-11-05 02:22:50
19,4538,87,0.6485318639315665,137.195.72.207,25432,42.219.158.169,22,TCP,2016-11-05 02:23:09
19,4548,7,20.139014035463333,42.219.158.169,10323,102.195.202.56,123,TCP,2016-11-05 02:23:28
4,50,5,20.348718915134672,42.219.158.169,22,94.195.202.172,45869,TCP,2016-11-05 02:23:32
4,4572,20,22.211917866021395,42.219.158.169,22,216.195.202.226,123,TCP,2016-11-05 02:23:36
21,4415,3,18.80163713917136,42.219.158.169,22,102.195.202.156,65427,TCP,2016-11-05 02:23:57
4,4501,71,21.61008413136005,102.195.21.20,53,42.219.158.169,3382,TCP,2016-11-05 02:24:01
7,4515,2,21.97102128714323,135.8.202.29,53,42.219.158.169,22,TCP,2016-11-05 02:24:08
17,3934,2,20.16943223029375,42.219.158.169,5038,26.195.30.69,123,TCP,2016-11-05 02:24:25
5,4466,26,0.7395010327454656,42.219.158.169,22,102.195.202.69,63899,TCP,2016-11-05 02:24:30
6,87,247,21.92918984591961,42.219.158.169,22,235.195.202.115,11012,TCP,2016-11-05 02:24:36
17,4185,15,0.6748880197992548,102.83.72.48,43025,42.219.158.169,22,TCP,2016-11-05 02:24:53
6,4495,1,22.85710841417313,135.203.202.47,19937,42.219.158.169,22,TCP,2016-11-05 02:24:59
14,4563,11,20.263230454176664,42.219.158.169,10273,27.195.128.143,17220,TCP,2016-11-05 02:25:13
5,3618,43,20.098921626806263,42.219.158.169,22,102.195.5.131,56141,TCP,2016-11-05 02:25:18
