teDelta,byt,pkt,td,sa,sp,da,dp,pr,TS
4,150,4,0.8001770081464201,42.219.153.193,80,174.108.244.64,28272,TCP,2016-11-05 01:22:46
4,46,1,0.780530909774825,174.108.192.77,28044,42.219.153.193,80,TCP,2016-11-05 01:22:50
4,121,6,0.8282571947202086,42.219.153.193,80,174.108.2.64,28319,TCP,2016-11-05 01:22:54
4,111,5,0.8247163330670446,42.219.153.193,80,174.108.2.64,28275,TCP,2016-11-05 01:22:58
3,89,1,0.8127962350845337,174.59.2.95,28310,42.219.153.193,80,TCP,2016-11-05 01:23:01
12,144,4,0.8093636403791606,174.108.2.64,3649,42.219.153.193,80,TCP,2016-11-05 01:23:13
4,48,15,0.8007664333563298,174.108.2.64,30037,42.219.153.193,80,TCP,2016-11-05 01:23:17
4,53,1,0.8195105607155709,174.108.2.64,29669,42.219.153.193,80,TCP,2016-11-05 01:23:21
3,111,4,0.820115452632308,174.144.2.64,51676,42.219.153.193,80,TCP,2016-11-05 01:23:24
4,139,3,0.8102937557268888,174.108.2.208,28226,42.219.153.193,80,TCP,2016-11-05 01:23:28
4,44,1,0.7966307373717427,42.219.153.193,80,174.108.71.64,28302,TCP,2016-11-05 01:23:32
3,49,13,0.8113718612585217,174.108.233.64,30095,42.219.153.193,80,TCP,2016-11-05 01:23:35
4,2828,1,0.7657501471694559,42.219.153.193,80,174.108.3.64,28251,TCP,2016-11-05 01:23:39
4,898,14,0.8019147729501128,42.219.153.193,80,174.108.2.64,27970,TCP,2016-11-05 01:23:43
4,542,6,0.8217059879098088,174.108.2.108,27939,42.219.153.193,80,TCP,2016-11-05 01:23:47
3,51,1,0.8289086557924747,174.108.2.70,28234,42.219.153.193,80,TCP,2016-11-05 01:23:50
3,41,11,0.7922725067473948,174.108.2.217,30113,42.219.153.193,80,TCP,2016-11-05 01:23:53
4,74,1,0.838744213571772,158.109.2.64,28266,42.219.153.193,80,TCP,2016-11-05 01:23:57
4,20547,6,0.8176883629057556,174.108.2.64,51515,42.219.153.193,80,TCP,2016-11-05 01:24:01
3,471,2,0.8305112770758569,174.108.2.64,28246,42.219.153.193,80,TCP,2016-11-05 01:24:04
4,113,9,2.5921749318949883,174.108.2.64,28009,42.219.153.193,80,TCP,2016-11-05 01:24:08
4,45,4,0.8005830303300172,42.219.153.193,80,174.108.2.64,28247,TCP,2016-11-05 01:24:12
3,46,11,0.7785852318629622,174.108.2.64,28224,42.219.153.193,80,TCP,2016-11-05 01:24:15
4,48,1,0.8066920414566994,199.108.2.64,28814,42.219.153.193,80,TCP,2016-11-05 01:24:19
3,47,4,0.8076792061328888,174.108.2.108,43876,42.219.153.193,80,TCP,2016-11-05 01:24:22
11,85,5,0.7857341466005892,42.219.153.193,80,174.108.2.64,28273,TCP,2016-11-05 01:24:33
4,48,1,0.8071028811391443,174.108.2.64,28230,42.219.153.193,80,TCP,2016-11-05 01:24:37
3,45,1,0.8324977769516408,174.108.2.64,27946,42.219.153.193,80,TCP,2016-11-05 01:24:40
3,74,4,0.8276090298313648,42.219.153.193,80,174.108.2.64,28273,TCP,2016-11-05 01:24:43
4,49,3,0.845107791479677,174.108.2.64,28248,42.219.153.193,80,TCP,2016-11-05 01:24:47
4,51,1,0.7740616004448384,174.243.2.64,30054,42.219.153.193,80,TCP,2016-11-05 01:24:51
4,7144,25,0.8253578210715204,42.219.153.193,80,174.108.2.64,28235,TCP,2016-11-05 01:24:55
3,153,1,2.7762120086699724,174.108.2.64,28275,42.219.153.193,80,TCP,2016-11-05 01:24:58
4,99,1,3.97355486266315,174.108.2.207,29245,42.219.153.193,80,TCP,2016-11-05 01:25:02
4,48,1,0.8031695201061666,174.108.2.64,28279,42.219.153.193,80,TCP,2016-11-05 01:25:06
4,17368,2,0.8159264260903001,174.109.2.72,28264,42.219.153.193,80,TCP,2016-11-05 01:25:10
3,66,4,0.7879260240588337,42.219.153.193,80,196.108.2.123,27856,TCP,2016-11-05 01:25:13
6,329,1,0.834419451886788,42.219.153.193,80,174.108.2.64,28240,TCP,2016-11-05 01:25:19
3,866,1,0.8441218100488186,42.219.153.193,80,174.108.2.157,28821,TCP,2016-11-05 01:25:22
4,58,5,0.8161409315653145,174.233.234.64,27879,42.219.153.193,80,TCP,2016-11-05 01:25:26
3,51,14,0.8185880519449711,42.219.153.193,80,174.108.2.138,28087,TCP,2016-11-05 01:25:29
4,87,1,0.8220810766797513,174.108.2.64,55288,42.219.153.193,80,TCP,2016-11-05 01:25:33
3,111,1,0.8079168694093823,174.193.2.64,30038,42.219.153.193,80,TCP,2016-11-05 01:25:36
4,149,10,0.8352571895811707,42.219.153.193,80,174.108.2.64,50102,TCP,2016-11-05 01:25:40
4,14648,7,0.821007112506777,42.219.153.193,80,174.108.2.64,27927,TCP,2016-11-05 01:25:44
4,47,6,0.8185845867265016,174.108.2.64,28237,42.219.153.193,80,TCP,2016-11-05 01:25:48
4,1710,15,0.783722122432664,174.108.2.64,28001,42.219.153.193,80,TCP,2016-11-05 01:25:52
10,51,11,0.8292968447785825,174.108.2.64,28036,42.219.153.193,80,TCP,2016-11-05 01:26:02
3,9059,1,0.8364167700055987,174.108.2.202,30053,42.219.153.193,80,TCP,2016-11-05 01:26:05
4,106,5,2.5682187778875227,174.108.2.64,30073,42.219.153.193,80,TCP,2016-11-05 01:26:09
5,104,9,0.8492474597878754,174.108.2.98,27966,42.219.153.193,80,TCP,2016-11-05 01:26:14
4,49,2,24.833352595567703,42.219.153.193,80,186.108.2.64,28288,TCP,2016-11-05 01:26:18
4,76,1,0.8244665837846696,42.219.153.193,80,174.71.2.119,27972,TCP,2016-11-05 01:26:22
3,49,4,0.7939398684538901,174.108.2.59,28283,42.219.153.193,80,TCP,2016-11-05 01:26:25
4,7769,4,0.8010287757497281,174.109.2.167,27826,42.219.153.193,80,TCP,2016-11-05 01:26:29
4,136,10,0.7752511845901608,174.108.2.64,28292,42.219.153.193,80,TCP,2016-11-05 01:26:33
15,90,12,0.8132004824001342,174.108.2.206,28282,42.219.153.193,80,TCP,2016-11-05 01:26:48
4,48,10,2.6419865177012984,42.219.153.193,80,174.109.2.64,28253,TCP,2016-11-05 01:26:52
3,49,1,0.8099818015471101,174.108.2.122,29653,42.219.153.193,80,TCP,2016-11-05 01:26:55
3,67,2,0.8319886433891952,174.108.2.64,28254,42.219.153.193,80,TCP,2016-11-05 01:26:58
3,49,1,0.8047651264350861,42.219.153.193,80,174.108.2.65,28227,TCP,2016-11-05 01:27:01
11,29072,1,0.8228346349205822,174.160.2.203,27936,42.219.153.193,80,TCP,2016-11-05 01:27:12
4,45,1,0.8311596109997481,174.108.2.40,29631,42.219.153.193,80,TCP,2016-11-05 01:27:16
14,198,1,0.8291933953296393,42.219.153.193,80,114.108.212.64,28232,TCP,2016-11-05 01:27:30
4,111,4,0.8550760417710991,174.108.2.64,28010,42.219.153.193,80,TCP,2016-11-05 01:27:34
4,59,2,0.7996624654624611,174.108.2.64,28269,42.219.153.193,80,TCP,2016-11-05 01:27:38
4,68,1,0.7795101071242243,174.108.2.64,28745,42.219.153.193,80,TCP,2016-11-05 01:27:42
3,47,11,0.8415975251700729,174.108.2.64,28282,42.219.153.193,80,TCP,2016-11-05 01:27:45
4,45,1,0.7864987766370177,42.219.153.193,80,174.108.234.179,28282,TCP,2016-11-05 01:27:49
4,46,1,0.8069914870429784,42.219.153.193,80,225.108.2.64,28296,TCP,2016-11-05 01:27:53
8,47,3,0.8037471973802894,42.219.153.193,80,174.109.2.130,29238,TCP,2016-11-05 01:28:01
3,67,1,0.7854207556229085,42.219.153.193,80,174.108.2.64,27981,TCP,2016-11-05 01:28:04
3,40,4,0.8386089010164142,174.108.2.64,28269,42.219.153.193,80,TCP,2016-11-05 01:28:07
3,46,1,0.8090347826946527,174.109.2.64,28319,42.219.153.193,80,TCP,2016-11-05 01:28:10
3,50,2,0.7913752687163651,174.108.2.64,28307,42.219.153.193,80,TCP,2016-11-05 01:28:13
3,61,2,0.8028143774718046,174.108.2.64,29299,42.219.153.193,80,TCP,2016-11-05 01:28:16
3,183,15,0.8313476624898612,174.108.2.64,28284,42.219.153.193,80,TCP,2016-11-05 01:28:19
4,11606,3,0.8141583194956183,174.108.2.64,28225,42.219.153.193,80,TCP,2016-11-05 01:28:23
3,776,1,0.830268458230421,42.219.153.193,80,174.108.2.161,28228,TCP,2016-11-05 01:28:26
3,77,2,6.397587759420277,42.219.153.193,80,174.108.2.102,31696,TCP,2016-11-05 01:28:29
4,46,4,0.8325355562847108,174.108.2.60,28320,42.219.153.193,80,TCP,2016-11-05 01:28:33
4,20250,2,0.8167761652730405,42.219.153.193,80,174.108.2.64,27954,TCP,2016-11-05 01:28:37
3,49,10,18.60368222370744,174.108.2.64,29269,42.219.153.193,80,TCP,2016-11-05 01:28:40
3,74,13,0.8257044274359941,42.219.153.193,80,174.108.2.138,30218,TCP,2016-11-05 01:28:43
4,93,1,0.8192051989026368,174.108.2.64,27950,42.219.153.193,80,TCP,2016-11-05 01:28:47
6,2835,2,0.8416310786269605,174.108.2.64,28261,42.219.153.193,80,TCP,2016-11-05 01:28:53
4,47,6,0.7922108934726566,174.108.2.64,37880,42.219.153.193,80,TCP,2016-11-05 01:28:57
11,42,9,0.7750518922694027,174.108.2.64,28816,42.219.153.193,80,TCP,2016-11-05 01:29:08
4,3708,4,0.8030544072389603,42.219.153.193,80,174.109.2.64,28295,TCP,2016-11-05 01:29:12
4,48,1,5.399519646540284,174.74.2.64,28009,42.219.153.193,80,TCP,2016-11-05 01:29:16
3,48,1,0.8073571098502725,174.108.2.34,28313,42.219.153.193,80,TCP,2016-11-05 01:29:19
4,147,1,0.8037352804094553,174.108.2.139,28262,42.219.153.193,80,TCP,2016-11-05 01:29:23
10,77865,1,0.8071451399009675,42.219.153.193,80,174.108.2.64,28281,TCP,2016-11-05 01:29:33
3,48,1,0.8024513747077435,42.219.153.193,80,174.108.2.96,28236,TCP,2016-11-05 01:29:36
4,46,12,0.8161241125781089,42.219.153.193,80,174.108.2.64,28787,TCP,2016-11-05 01:29:40
4,48,10,16.390137176960707,42.219.153.193,80,174.108.2.64,27940,TCP,2016-11-05 01:29:44
3,46,7,0.8037721300497651,174.108.2.178,28243,42.219.153.193,80,TCP,2016-11-05 01:29:47
4,48,4,15.733623985201119,174.50.2.64,28228,42.219.153.193,80,TCP,2016-11-05 01:29:51
3,50,10,0.7945317446719855,174.108.2.64,28228,42.219.153.193,80,TCP,2016-11-05 01:29:54
4,977,1,0.8400352187454699,42.219.153.193,80,174.108.2.64,27917,TCP,2016-11-05 01:29:58
4,47,4,0.8165555745363235,174.108.155.64,30067,42.219.153.193,80,TCP,2016-11-05 01:30:02
4,59,1,2.5315914186649024,174.108.2.103,23151,42.219.153.193,80,TCP,2016-11-05 01:30:06
4,76,6,0.8157198652625084,174.234.2.183,7394,42.219.153.193,80,TCP,2016-11-05 01:30:10
4,46,3,0.8014462923165411,174.108.2.64,29716,42.219.153.193,80,TCP,2016-11-05 01:30:14
4,101,10,0.8171334208454937,174.108.2.248,28806,42.219.153.193,80,TCP,2016-11-05 01:30:18
4,47,1,0.7995470145251602,174.108.2.89,28228,42.219.153.193,80,TCP,2016-11-05 01:30:22
3,148,1,0.8001016185153276,174.108.2.215,28262,42.219.153.193,80,TCP,2016-11-05 01:30:25
3,47,1,0.8224201609846205,174.109.2.64,30109,42.219.153.193,80,TCP,2016-11-05 01:30:28
4,268,20,0.8654375521000475,174.108.2.237,28278,42.219.153.193,80,TCP,2016-11-05 01:30:32
13,782,1,7.518849290907383,42.219.153.193,80,174.108.2.64,28278,TCP,2016-11-05 01:30:45
13,16052,6,20.864612527191642,174.108.2.127,29251,42.219.153.193,80,TCP,2016-11-05 01:30:58
3,48,1,0.7974283292423934,206.108.2.64,27902,42.219.153.193,80,TCP,2016-11-05 01:31:01
3,49,4,0.7889564617071301,174.108.2.64,53938,42.219.153.193,80,TCP,2016-11-05 01:31:04
3,47,2,16.654800083488222,174.79.2.191,28023,42.219.153.193,80,TCP,2016-11-05 01:31:07
4,46,9,0.8107325707096606,174.108.71.64,28313,42.219.153.193,80,TCP,2016-11-05 01:31:11
4,1508,4,0.78017314709723,174.108.234.64,28284,42.219.153.193,80,TCP,2016-11-05 01:31:15
4,181,1,0.8260748677421361,174.228.2.64,28230,42.219.153.193,80,TCP,2016-11-05 01:31:19
4,76,1,0.8071008527185768,174.109.2.64,28262,42.219.153.193,80,TCP,2016-11-05 01:31:23
3,4372,16,0.7913854953367263,174.108.2.64,28617,42.219.153.193,80,TCP,2016-11-05 01:31:26
4,62,1,0.7938651549629867,174.108.2.65,28306,42.219.153.193,80,TCP,2016-11-05 01:31:30
3,58,1,4.060724546201527,174.108.210.64,28004,42.219.153.193,80,TCP,2016-11-05 01:31:33
4,93,2,0.8257822680752724,174.108.2.211,28265,42.219.153.193,80,TCP,2016-11-05 01:31:37
15,32,9,0.8113726219162345,174.108.2.96,28962,42.219.153.193,80,TCP,2016-11-05 01:31:52
11,66683,1,18.220898978412148,174.108.2.64,28296,42.219.153.193,80,TCP,2016-11-05 01:32:03
36,47,4,0.7992839959915727,42.219.153.193,80,174.108.2.156,28315,TCP,2016-11-05 01:32:39
4,448,3,0.7857098900713027,42.219.153.193,80,174.108.2.64,29254,TCP,2016-11-05 01:32:43
4,51,1,0.7998519537504762,174.108.2.64,28276,42.219.153.193,80,TCP,2016-11-05 01:32:47
4,44,1,0.7745268694125116,174.108.2.64,28290,42.219.153.193,80,TCP,2016-11-05 01:32:51
3,456,1,0.7997216277290136,174.108.2.64,28296,42.219.153.193,80,TCP,2016-11-05 01:32:54
4,46,6,0.8364605500828475,174.108.2.64,29695,42.219.153.193,80,TCP,2016-11-05 01:32:58
3,186,1,16.387774743139744,42.219.153.193,80,174.108.2.64,28812,TCP,2016-11-05 01:33:01
4,18,2,0.8280264618806541,42.219.153.193,80,174.126.71.52,28307,TCP,2016-11-05 01:33:05
4,41,9,0.8509198080282658,174.108.2.64,28278,42.219.153.193,80,TCP,2016-11-05 01:33:09
3,116,4,0.8447436899878085,174.61.2.73,28016,42.219.153.193,80,TCP,2016-11-05 01:33:12
4,719,1,28.333086669445038,174.108.2.64,28727,42.219.153.193,80,TCP,2016-11-05 01:33:16
4,82,6,5.478011408820748,174.51.2.64,30116,42.219.153.193,80,TCP,2016-11-05 01:33:20
3,13968,1,0.8223636187613009,174.108.234.64,28759,42.219.153.193,80,TCP,2016-11-05 01:33:23
6,38,3,0.8305788065772504,42.219.153.193,80,154.108.2.100,6939,TCP,2016-11-05 01:33:29
4,796,1,0.8218676699325442,174.108.2.64,28226,42.219.153.193,80,TCP,2016-11-05 01:33:33
4,5044,8,0.8434427117463201,174.108.2.64,29375,42.219.153.193,80,TCP,2016-11-05 01:33:37
4,124,1,0.8251379909925163,42.219.153.193,80,174.108.2.181,28284,TCP,2016-11-05 01:33:41
4,2966,2,0.8272816934622824,42.219.153.193,80,174.108.2.64,28309,TCP,2016-11-05 01:33:45
4,79,2,0.8006139637436718,124.108.2.146,28012,42.219.153.193,80,TCP,2016-11-05 01:33:49
4,245,32,0.805993081536144,231.108.2.64,28274,42.219.153.193,80,TCP,2016-11-05 01:33:53
4,739,8,0.8265929601620883,42.219.153.193,80,174.108.2.64,28007,TCP,2016-11-05 01:33:57
14,144,2,0.80858945986256,174.108.2.64,28019,42.219.153.193,80,TCP,2016-11-05 01:34:11
4,4544,1,0.7973261475563049,42.219.153.193,80,174.108.2.64,39241,TCP,2016-11-05 01:34:15
4,101,1,0.8248865513596684,174.108.2.64,28244,42.219.153.193,80,TCP,2016-11-05 01:34:19
3,3576,16,0.819603529991582,174.123.2.64,28252,42.219.153.193,80,TCP,2016-11-05 01:34:22
4,45,5,0.8326324978843331,42.219.153.193,80,174.108.2.171,4330,TCP,2016-11-05 01:34:26
4,12421,1,7.5318217165768155,174.108.2.64,29507,42.219.153.193,80,TCP,2016-11-05 01:34:30
3,119,1,0.8195323662366718,174.108.2.176,28236,42.219.153.193,80,TCP,2016-11-05 01:34:33
4,1164,4,0.7971988641656935,42.219.153.193,80,174.108.2.64,29718,TCP,2016-11-05 01:34:37
3,46,8,0.7800849953200668,174.88.2.64,27826,42.219.153.193,80,TCP,2016-11-05 01:34:40
4,78,11,0.8251511757262051,174.108.2.64,30082,42.219.153.193,80,TCP,2016-11-05 01:34:44
4,669,5,3.6329891346395016,42.219.153.193,80,174.108.110.64,28292,TCP,2016-11-05 01:34:48
4,184,4,13.37495220825076,42.219.153.193,80,174.108.2.157,28284,TCP,2016-11-05 01:34:52
4,48,5,0.8091297803912312,174.108.2.64,28240,42.219.153.193,80,TCP,2016-11-05 01:34:56
3,348,5,0.8156098234467208,174.108.2.64,28273,42.219.153.193,80,TCP,2016-11-05 01:34:59
4,97,9,0.8497820331249386,42.219.153.193,80,174.108.2.64,28267,TCP,2016-11-05 01:35:03
4,45,1,0.8234123967122287,174.108.2.64,29292,42.219.153.193,80,TCP,2016-11-05 01:35:07
3,150,3,0.8035147741902621,42.219.153.193,80,174.108.2.64,28238,TCP,2016-11-05 01:35:10
16,185,1,0.8157704067416489,174.108.2.64,28256,42.219.153.193,80,TCP,2016-11-05 01:35:26
4,98,4,0.7986349014099687,42.219.153.193,80,174.108.2.64,28265,TCP,2016-11-05 01:35:30
4,956,4,13.49763784557581,174.55.2.218,28750,42.219.153.193,80,TCP,2016-11-05 01:35:34
4,87373,3,0.7711738902144134,188.108.2.64,28312,42.219.153.193,80,TCP,2016-11-05 01:35:38
3,48,3,0.8120305063202977,174.108.2.64,45263,42.219.153.193,80,TCP,2016-11-05 01:35:41
3,110,10,0.8246228566858917,174.108.2.64,28243,42.219.153.193,80,TCP,2016-11-05 01:35:44
4,86,7,0.8376375411171466,174.108.234.143,28244,42.219.153.193,80,TCP,2016-11-05 01:35:48
9,39,8,0.8251354554668069,174.108.2.190,28301,42.219.153.193,80,TCP,2016-11-05 01:35:57
3,354,2,0.7964955093339086,174.74.2.64,3702,42.219.153.193,80,TCP,2016-11-05 01:36:00
3,52,1,0.8114252763334662,42.219.153.193,80,174.126.2.64,28228,TCP,2016-11-05 01:36:03
3,203,1,0.8147791007068008,174.55.2.219,28227,42.219.153.193,80,TCP,2016-11-05 01:36:06
4,67,4,0.7883906168863177,174.108.2.41,28314,42.219.153.193,80,TCP,2016-11-05 01:36:10
2,21,16,0.8116178072523326,174.235.2.64,7378,42.219.153.193,80,TCP,2016-11-05 01:36:12
3,48,1,0.8310231997165829,174.108.2.64,47965,42.219.153.193,80,TCP,2016-11-05 01:36:15
45,509,1,0.8264038944616914,174.108.2.64,29234,42.219.153.193,80,TCP,2016-11-05 01:37:00
4,380,4,0.8285670359618962,174.108.2.64,30034,42.219.153.193,80,TCP,2016-11-05 01:37:04
14,143,4,0.8133794059976935,174.108.2.182,28017,42.219.153.193,80,TCP,2016-11-05 01:37:18
4,22495,16,0.7986635528504848,174.108.2.64,29309,42.219.153.193,80,TCP,2016-11-05 01:37:22
3,50,1,0.806656036991626,174.108.2.64,30085,42.219.153.193,80,TCP,2016-11-05 01:37:25
4,18766,21,0.8208923377096653,42.219.153.193,80,174.108.2.64,28231,TCP,2016-11-05 01:37:29
3,106,1,0.8117862506769598,174.109.2.64,4426,42.219.153.193,80,TCP,2016-11-05 01:37:32
4,2961,1,0.815516347065568,174.108.2.64,28235,42.219.153.193,3310,TCP,2016-11-05 01:37:36
20,50,8,0.776740045286715,174.109.2.64,28270,42.219.153.193,80,TCP,2016-11-05 01:37:56
4,48,5,26.98698891699314,174.108.2.102,27788,42.219.153.193,80,TCP,2016-11-05 01:38:00
4,49,2,0.7816489920951426,42.219.153.193,80,174.108.2.64,28263,TCP,2016-11-05 01:38:04
14,1364,1,0.7880971720442176,174.108.2.64,28289,42.219.153.193,80,TCP,2016-11-05 01:38:18
3,84,29,0.8035784158855677,174.108.2.64,28301,42.219.153.193,80,TCP,2016-11-05 01:38:21
4,34,4,0.81999357836321,174.108.211.64,62639,42.219.153.193,80,TCP,2016-11-05 01:38:25
4,48,5,2.3787933709099893,174.108.2.222,28236,42.219.153.193,80,TCP,2016-11-05 01:38:29
4,166,3,0.8152354953344911,174.108.2.64,28255,42.219.153.193,80,TCP,2016-11-05 01:38:33
4,48,1,0.8082808863837272,174.108.2.47,28250,42.219.153.193,80,TCP,2016-11-05 01:38:37
4,79,17,0.7991869698744267,206.108.2.64,28315,42.219.153.193,80,TCP,2016-11-05 01:38:41
3,16394,4,0.8149476286489516,42.219.153.193,80,174.108.2.164,30097,TCP,2016-11-05 01:38:44
4,48,10,0.8066420916002244,174.108.2.102,30051,42.219.153.193,80,TCP,2016-11-05 01:38:48
3,379,2,0.8042715440969914,174.108.2.108,26645,42.219.153.193,80,TCP,2016-11-05 01:38:51
4,132,1,0.8302274672314525,137.108.2.64,28305,42.219.153.193,80,TCP,2016-11-05 01:38:55
4,1773,4,0.7654551810119301,174.108.2.64,28295,42.219.153.193,80,TCP,2016-11-05 01:38:59
3,86,9,0.7906424172688276,174.108.2.188,28274,42.219.153.193,80,TCP,2016-11-05 01:39:02
4,85,10,0.8507301507052034,174.108.2.64,31497,42.219.153.193,80,TCP,2016-11-05 01:39:06
3,4828,2,0.7686428439337759,174.109.2.64,62501,42.219.153.193,80,TCP,2016-11-05 01:39:09
3,46,6,0.8307712529785931,144.108.2.64,28320,42.219.153.193,80,TCP,2016-11-05 01:39:12
4,1199,10,0.8247185305226594,42.219.153.193,80,174.108.2.64,28276,TCP,2016-11-05 01:39:16
3,48,3,0.8285279043484479,174.108.2.64,28271,42.219.153.193,80,TCP,2016-11-05 01:39:19
3,49,10,0.8039012728258967,174.108.246.64,28301,42.219.153.193,80,TCP,2016-11-05 01:39:22
3,50,1,0.839422213146463,174.234.2.64,28306,42.219.153.193,80,TCP,2016-11-05 01:39:25
8,73,26,0.8140508977230638,174.108.2.64,30117,42.219.153.193,80,TCP,2016-11-05 01:39:33
4,67,3,0.7897739997133613,174.108.2.126,28235,42.219.153.193,80,TCP,2016-11-05 01:39:37
4,84,7,0.8048225983511657,174.108.114.81,28234,42.219.153.193,80,TCP,2016-11-05 01:39:41
12,51,4,0.8043223391287029,42.219.153.193,80,174.108.2.64,30068,TCP,2016-11-05 01:39:53
4,117,1,0.83759705722332,174.108.2.64,28291,42.219.153.193,80,TCP,2016-11-05 01:39:57
3,49,1,0.7897521096747369,174.108.2.64,28315,42.219.153.193,80,TCP,2016-11-05 01:40:00
3,983,1,0.8021100084297359,174.82.2.64,28275,42.219.153.193,80,TCP,2016-11-05 01:40:03
8,46,1,0.8178681316785514,174.110.2.64,30067,42.219.153.193,80,TCP,2016-11-05 01:40:11
3,50,5,0.8245475515723228,174.108.2.64,29624,42.219.153.193,80,TCP,2016-11-05 01:40:14
3,84,4,0.8005680707283318,42.219.153.193,80,106.108.2.64,28289,TCP,2016-11-05 01:40:17
4,47,2,0.8352494984865189,42.219.153.193,80,174.108.2.147,28265,TCP,2016-11-05 01:40:21
4,52,1,0.814976702677086,174.108.2.194,28314,42.219.153.193,80,TCP,2016-11-05 01:40:25
3,47,1,0.8380235326476395,42.219.153.193,80,174.108.2.101,28319,TCP,2016-11-05 01:40:28
4,139,4,0.8241803229320794,42.219.153.193,80,174.108.2.64,7348,TCP,2016-11-05 01:40:32
3,177,13,0.8135273116640747,174.108.11.64,27891,42.219.153.193,80,TCP,2016-11-05 01:40:35
4,694,1,0.8253880783449858,42.219.153.193,80,174.192.2.64,27703,TCP,2016-11-05 01:40:39
4,213,10,9.494027875363829,174.108.2.64,28304,42.219.153.193,80,TCP,2016-11-05 01:40:43
4,48,1,0.8223189935088158,174.108.2.194,28290,42.219.153.193,80,TCP,2016-11-05 01:40:47
43,47,1,0.7882160881999879,174.108.2.68,29231,42.219.153.193,80,TCP,2016-11-05 01:41:30
9,403,9,0.8223046255297959,42.219.153.193,80,174.108.2.64,27928,TCP,2016-11-05 01:41:39
32,246,1,0.8067218761425465,174.108.2.64,45824,42.219.153.193,80,TCP,2016-11-05 01:42:11
4,45,8,0.7772673501167446,174.108.2.121,29301,42.219.153.193,80,TCP,2016-11-05 01:42:15
5,48,3,0.813351092627272,174.108.2.64,29249,42.219.153.193,80,TCP,2016-11-05 01:42:20
3,44,2,0.8002845989540219,42.219.153.193,80,174.108.136.64,28238,TCP,2016-11-05 01:42:23
4,92,2,0.8376622202340513,174.108.2.64,28799,42.219.153.193,80,TCP,2016-11-05 01:42:27
3,48,9,0.7858848413452506,42.219.153.193,80,174.108.2.64,27717,TCP,2016-11-05 01:42:30
3,299,2,0.8174867886118591,42.219.153.193,80,174.108.2.64,29277,TCP,2016-11-05 01:42:33
3,710,4,0.8219832899048924,174.108.2.120,28227,42.219.153.193,80,TCP,2016-11-05 01:42:36
8,1723,1,0.8204979789443314,174.108.2.64,28288,42.219.153.193,80,TCP,2016-11-05 01:42:44
4,1165,4,0.7944977686274797,174.223.2.205,28321,42.219.153.193,80,TCP,2016-11-05 01:42:48
4,414,3,0.7943756408058107,42.219.153.193,80,174.108.2.36,29327,TCP,2016-11-05 01:42:52
5,47,1,0.8323660986497998,174.108.2.17,28754,42.219.153.193,80,TCP,2016-11-05 01:42:57
3,7464,25,0.8168297493830323,174.108.143.64,28270,42.219.153.193,80,TCP,2016-11-05 01:43:00
4,50,1,0.7998198370914906,42.219.153.193,80,174.109.2.64,28236,TCP,2016-11-05 01:43:04
4,78,5,21.67476775869727,42.219.153.193,80,174.108.2.64,31226,TCP,2016-11-05 01:43:08
78,61239,8,0.8634814785327762,174.108.2.64,30080,42.219.153.193,80,TCP,2016-11-05 01:44:26
4,323,6,0.8125109039247036,42.219.153.193,80,174.108.2.64,28313,TCP,2016-11-05 01:44:30
12,46,15,0.8036260837689042,174.108.2.128,28264,42.219.153.193,80,TCP,2016-11-05 01:44:42
16,335,1,0.7897314028814435,174.108.2.159,6963,42.219.153.193,80,TCP,2016-11-05 01:44:58
3,4009,1,0.8018289031460881,174.108.2.64,27942,42.219.153.193,80,TCP,2016-11-05 01:45:01
4,7209,1,0.8376975485589355,174.108.2.64,28594,42.219.153.193,80,TCP,2016-11-05 01:45:05
4,102,4,0.8083319349680096,42.219.153.193,80,174.108.2.142,50307,TCP,2016-11-05 01:45:09
3,739,1,0.7916859551332891,42.219.153.193,80,174.86.2.64,28773,TCP,2016-11-05 01:45:12
16,45,1,0.8166969723533839,42.219.153.193,80,174.108.2.64,28305,TCP,2016-11-05 01:45:28
3,103,1,17.843485638499264,174.108.2.64,28321,42.219.153.193,80,TCP,2016-11-05 01:45:31
4,11102,5,0.8303684424608946,174.108.2.118,29266,42.219.153.193,80,TCP,2016-11-05 01:45:35
3,45,6,0.782954027177766,174.108.2.64,28302,42.219.153.193,80,TCP,2016-11-05 01:45:38
4,47,4,0.7966218630317599,174.108.2.64,28300,42.219.153.193,80,TCP,2016-11-05 01:45:42
4,48,15,0.8045540016610175,174.108.71.64,28813,42.219.153.193,80,TCP,2016-11-05 01:45:46
3,50,1,0.7949772365391254,174.108.2.64,28262,42.219.153.193,80,TCP,2016-11-05 01:45:49
3,51,8,0.7832156089134514,174.108.2.207,27954,42.219.153.193,80,TCP,2016-11-05 01:45:52
3,69,6,0.8035314241424203,180.108.2.64,38059,42.219.153.193,80,TCP,2016-11-05 01:45:55
4,49,6,16.70018396526575,42.219.153.193,80,174.108.2.64,43372,TCP,2016-11-05 01:45:59
4,176,6,0.7829013727605343,174.108.181.122,29521,42.219.153.193,80,TCP,2016-11-05 01:46:03
4,2031,1,22.58940152451396,174.108.2.64,30045,42.219.153.193,80,TCP,2016-11-05 01:46:07
4,1374,1,0.7957289353944361,174.108.163.64,49638,42.219.153.193,80,TCP,2016-11-05 01:46:11
